timestamp,symbol,side,quantity,entry_price,exit_price,stop_loss,target,holding_time,exit_reason,realized_pnl
2026-08-08 11:38:40,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:38:40,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:39:15,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 11:39:15,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 11:39:15,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 11:39:15,INFY,LONG,50,500.0,510.0,500.0,510.0,0:00:00,TARGET,500.0
2026-08-08 11:39:15,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 11:39:15,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:39:15,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:41:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 11:41:52,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 11:41:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 11:41:52,INFY,LONG,50,500.0,510.0,500.0,510.0,0:00:00,TARGET,500.0
2026-08-08 11:41:52,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 11:41:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:41:52,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:56:17,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 11:56:17,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 11:56:17,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 11:56:17,INFY,LONG,50,500.0,510.0,500.0,510.0,0:00:00,TARGET,500.0
2026-08-08 11:56:17,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 11:56:17,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 11:56:17,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 12:00:06,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 12:00:06,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 12:00:06,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 12:00:06,INFY,LONG,50,500.0,510.0,500.0,510.0,0:00:00,TARGET,500.0
2026-08-08 12:00:06,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 12:00:06,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 12:00:06,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 15:40:34,INFY,LONG,200,500.0,500.0,500.0,510.0,0:00:00,STOP_LOSS,0.0
2026-08-08 15:40:34,INFY,LONG,200,500.0,510.0,500.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 15:40:34,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 15:40:34,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 15:40:34,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 15:40:34,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 15:40:34,INFY,LONG,50,500.0,510.0,500.0,510.0,0:00:00,TARGET,500.0
2026-08-08 15:40:34,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 15:40:34,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 15:40:34,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 16:01:40,INFY,LONG,1000,100.0,100.0,100.0,102.0,0:00:00,STOP_LOSS,0.0
2026-08-08 16:01:40,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:01:40,TCS,SHORT,1000,100.0,100.0,100.0,98.0,0:00:00,STOP_LOSS,0.0
2026-08-08 16:01:40,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:01:40,INFY,LONG,1000,100.0,100.0,100.0,102.0,0:00:00,STOP_LOSS,0.0
2026-08-08 16:06:42,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:06:42,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:06:42,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 16:06:42,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:06:42,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:07:18,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 16:07:18,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:07:47,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 16:07:47,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:07:47,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:07:47,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:07:47,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 16:07:47,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:07:47,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:07:47,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 16:07:47,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 16:07:47,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 16:07:47,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 16:07:47,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:07:47,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 16:07:47,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 16:43:23,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 16:43:23,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:43:23,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:43:23,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:43:23,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 16:43:23,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:43:23,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:43:24,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 16:43:24,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 16:43:24,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 16:43:24,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 16:43:24,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:43:24,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 16:43:24,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 16:55:37,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 16:55:37,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:55:37,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:55:37,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:55:37,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 16:55:37,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:55:37,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 16:55:37,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 16:55:37,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 16:55:37,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 16:55:37,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 16:55:37,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 16:55:37,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 16:55:37,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:01:36,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 17:01:36,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:01:36,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:01:36,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:01:36,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 17:01:36,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:01:36,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:01:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 17:01:36,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 17:01:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 17:01:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 17:01:36,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:01:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:01:36,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:29:54,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 17:29:54,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:29:54,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:29:54,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:29:54,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 17:29:54,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:29:54,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:29:54,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 17:29:54,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 17:29:54,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 17:29:54,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 17:29:54,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:29:54,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:29:54,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:44:52,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 17:44:52,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:44:52,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:44:52,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:44:52,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 17:44:52,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:44:52,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:44:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 17:44:52,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 17:44:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 17:44:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 17:44:52,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:44:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:44:52,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:46:12,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 17:46:12,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:46:12,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:46:12,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:46:12,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 17:46:12,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:46:12,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 17:46:12,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 17:46:12,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 17:46:12,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 17:46:12,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 17:46:12,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 17:46:12,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 17:46:12,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 18:40:19,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 18:40:19,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 18:40:20,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 18:40:20,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 18:40:20,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 18:40:20,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 18:40:20,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 18:40:20,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 18:40:20,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 18:40:20,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 18:40:20,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 18:40:20,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 18:40:20,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 18:40:20,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 19:26:34,INFY,LONG,200,100.0,110.0,100.0,110.0,0:00:00,TARGET,2000.0
2026-08-08 19:29:05,INFY,LONG,200,100.0,110.0,100.0,110.0,0:00:00,TARGET,2000.0
2026-08-08 19:30:21,INFY,LONG,200,100.0,95.0,95.0,110.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:31:22,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 19:31:22,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:31:22,INFY,LONG,200,100.0,110.0,100.0,110.0,0:00:00,TARGET,2000.0
2026-08-08 19:31:22,INFY,LONG,200,100.0,95.0,95.0,110.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:31:23,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 19:31:23,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:31:23,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 19:31:23,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:31:23,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 19:31:23,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 19:31:23,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 19:31:23,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 19:31:23,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 19:31:23,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:31:23,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 19:31:23,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 19:49:51,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-08 19:49:51,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:49:51,INFY,LONG,200,100.0,110.0,100.0,110.0,0:00:00,TARGET,2000.0
2026-08-08 19:49:51,INFY,LONG,200,100.0,95.0,95.0,110.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:49:52,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 19:49:52,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:49:52,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-08 19:49:52,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
